"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.redcentreglobal.com/articles/the-confirmation-bias-trap-are-you-seeking-the-truth-or-just-seeking-to-be-right","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Confirmation Bias Trap Are You Seeking the Truth or Just Seeking to Be Right","101","904","Of all the cognitive traps that snare leaders, the most seductive is the confirmation bias. | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","179","1075","","0","The Confirmation Bias Trap Are You Seeking the Truth or Just Seeking to Be Right","80","The Confirmation Bias Trap Are You Seeking the Truth or Just Seeking to Be Right","80","The Echo Chamber of the Executive Suite","39","Tactics for Breaking the Bias","29","","","","","","","","","","87582","26582","26582","10.183","","891","146","6.103","65.243","Normal","8.089","2","1","","33","2","0","1.200","53","26","0","2","2","0","","","","","3394ceb6a5c93be20e0d6c0b32dc4495","0.282","Sat, 28 Feb 2026 03:02:00 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-confirmation-bias-trap-are-you-seeking-the-truth-or-just-seeking-to-be-right","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/using-more-pies-to-gather-better-intel-before-you-decide","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Using MORE PIES to Gather Better Intel Before You Decide","77","693","A close-up shot of a leader in a meeting, leaning forward with an intensely focused and curiousexpression. | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","194","1187","","0","Using MORE PIES to Gather Better Intel Before You Decide","56","Using MORE PIES to Gather Better Intel Before You Decide","56","MORE PIES: Your Toolkit for Extracting the Truth","48","From Information to Insight","27","","","","","","","","","","89985","27549","27549","10.553","","1290","203","6.355","67.583","Normal","10.450","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","b59ce19b46e435d2b2beab726135931","0.068","Sat, 28 Feb 2026 20:37:07 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/using-more-pies-to-gather-better-intel-before-you-decide","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/beyond-yes-why-traditional-negotiation-tactics-fail-in-high-stakes-deals-6b410","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Beyond Yes Why Traditional Negotiation Tactics Fail in High Stakes Deals","93","827","In high-stakes deals, pushing for 'yes' is a dangerous mistake. This is the crisis negotiator's alternative for building influence when the pressure is on. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","248","1470","","0","Beyond Yes Why Traditional Negotiation Tactics Fail in High Stakes Deals","72","Beyond Yes Why Traditional Negotiation Tactics Fail in High Stakes Deals","72","The Flaw in ""Getting to Yes""","28","The Kidnap Negotiator's Alternative: The Communication Sequence","63","","","","","","","","","","88478","26938","26938","10.319","","1049","173","6.064","70.595","Fairly Easy","8.904","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","4dbf4172fd14cc3979570e01f54169c7","0.266","Fri, 27 Feb 2026 23:13:19 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/beyond-yes-why-traditional-negotiation-tactics-fail-in-high-stakes-deals-6b410","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/creating-a-negotiation-playbook-for-your-organization","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Creating a Negotiation Playbook for Your Organization","74","658","Stop relying on individual talent. A negotiation playbook turns your team's best practices into a scalable, organizational advantage. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","226","1367","","0","Creating a Negotiation Playbook for Your Organization","53","Creating a Negotiation Playbook for Your Organization","53","What is a Negotiation Playbook?","31","How to Build Your Playbook","26","","","","","","","","","","88467","26500","26500","10.152","","937","177","5.294","54.473","Fairly Hard","8.517","2","1","","33","2","0","1.200","52","26","0","2","2","0","","","","","124a919047fcbf4f4ed36cb43fc0058","0.967","Tue, 03 Mar 2026 21:55:55 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/creating-a-negotiation-playbook-for-your-organization","2026-03-04 05:55:54"
"https://www.redcentreglobal.com/articles/cross-cultural-negotiations-how-to-avoid-a-deal-killing-misunderstanding","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Cross Cultural Negotiations How to Avoid a Deal Killing Misunderstanding","93","830","Direct, indirect, or relationship-focused? Misreading your counterpart's cultural style can kill a deal. Here's how to adapt and succeed. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","230","1377","","0","Cross Cultural Negotiations How to Avoid a Deal Killing Misunderstanding","72","Cross Cultural Negotiations How to Avoid a Deal Killing Misunderstanding","72","Three Cultural Archetypes","25","A Practical Guide to Adaptation","31","","","","","","","","","","88153","26615","26615","10.196","","975","175","5.571","55.147","Fairly Hard","8.772","2","1","","33","2","0","1.200","46","20","0","2","2","0","","","","","4c0b3ff84b6556608e473226d93a9d72","0.290","Fri, 27 Feb 2026 14:45:05 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/cross-cultural-negotiations-how-to-avoid-a-deal-killing-misunderstanding","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/beyond-pros-and-cons-using-a-pre-mortem-to-de-risk-your-next-big-move","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Beyond Pros and Cons Using a Pre Mortem to De Risk Your Next Big Move","90","832","Every major business decision is preceded by a familiar ritual: the creation of a pros and cons list. | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","189","1130","","0","Beyond Pros and Cons Using a Pre Mortem to De Risk Your Next Big Move","69","Beyond Pros and Cons Using a Pre Mortem to De Risk Your Next Big Move","69","How to Run a Pre-Mortem","23","Why the Pre-Mortem is So Effective","34","","","","","","","","","","86842","26340","26340","10.090","","851","136","6.257","65.780","Normal","7.711","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","7ef085c43d83baf2e34062d0b505dee0","0.028","Fri, 27 Feb 2026 02:15:49 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/beyond-pros-and-cons-using-a-pre-mortem-to-de-risk-your-next-big-move","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/the-overconfidence-blind-spot-why-humility-is-a-leaders-greatest-decision-making-asset","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Overconfidence Blind Spot Why Humility is a Leaders Greatest Decision Makings Asset","108","985","The Overconfidence Blind Spot: Why Humility is a Leader's Greatest Decision-Making Asset A lone, confident-looking business person standing on theedge of a... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","246","1518","","0","The Overconfidence Blind Spot Why Humility is a Leaders Greatest Decision Makings Asset","87","The Overconfidence Blind Spot: Why Humility is a Leader's Greatest Decision-Making Asset","88","The Anatomy of Overconfidence","29","Humility as a Strategic Asset","29","","","","","","","","","","89471","27301","27301","10.458","","1180","176","6.705","61.802","Normal","9.929","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","549a240047416893bd9e6d303e50ad5b","0.040","Mon, 02 Mar 2026 14:21:50 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-overconfidence-blind-spot-why-humility-is-a-leaders-greatest-decision-making-asset","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/the-negotiation-stairway-the-5-steps-to-unlocking-genuine-influence","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Negotiation Stairway The 5 Steps to Unlocking Genuine Influence","88","793","Influence can't be forced; it must be earned. The Negotiation Stairway is the five-step model for guiding anyone from conflict to collaboration. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","237","1428","","0","The Negotiation Stairway The 5 Steps to Unlocking Genuine Influence","67","The Negotiation Stairway The 5 Steps to Unlocking Genuine Influence","67","The Five Steps of the Negotiation Stairway","42","Step 5: Behavioural Change","26","","","","","","","","","","87846","26666","26666","10.215","","1026","168","6.107","71.263","Fairly Easy","8.732","2","1","","33","2","0","1.200","48","22","0","2","2","0","","","","","99cb3082491b82447a534fff266ada36","0.760","Sun, 01 Mar 2026 21:55:07 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-negotiation-stairway-the-5-steps-to-unlocking-genuine-influence","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/leading-from-the-front-how-to-execute-a-high-stakes-decision-with-confidence","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Leading from the Front How to Execute a High Stakes Decision with Confidence","97","883","Leading from the Front: How to Execute a High-Stakes Decision with Confidence A ship's captain at the helm in a storm, hands steady on the wheel,eyes fixed on... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","249","1531","","0","Leading from the Front How to Execute a High Stakes Decision with Confidence","76","Leading from the Front: How to Execute a High-Stakes Decision with Confidence","77","The Contagion of Conviction","27","The Red Centre: Your Source of Composure","40","","","","","","","","","","89237","27159","27159","10.404","","1182","194","6.093","71.675","Fairly Easy","9.698","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","be0727e9deb020541019cde951a3b797","0.279","Sun, 01 Mar 2026 15:05:40 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/leading-from-the-front-how-to-execute-a-high-stakes-decision-with-confidence","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/before-the-storm-a-2-minute-centering-technique-for-high-stakes-meetings","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Before the Storm A 2 Minute Centering Technique for High Stakes Meetings","93","850","Master your presence in just two minutes. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","134","825","","0","Before the Storm A 2 Minute Centering Technique for High Stakes Meetings","72","Before the Storm A 2 Minute Centering Technique for High Stakes Meetings","72","The Pre-Performance Imperative","30","Your 2-Minute Pre-Meeting Centring Technique","44","","","","","","","","","","86776","26190","26190","10.033","","829","136","6.096","75.738","Fairly Easy","7.447","2","1","","33","2","0","1.200","50","23","0","2","2","0","","","","","de4daf9e2b3c723ff0f1bcb7e522f551","0.033","Wed, 25 Feb 2026 05:21:13 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/before-the-storm-a-2-minute-centering-technique-for-high-stakes-meetings","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/hiring-negotiators-why-attitude-and-resilience-trump-killer-instinct","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Hiring Negotiators Why Attitude and Resilience Trump Killer Instinct","89","779","Sharks make for bad negotiators. The best teams are built on curiosity and resilience, not 'killer instinct.' Here's what to look for. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","227","1342","","0","Hiring Negotiators Why Attitude and Resilience Trump Killer Instinct","68","Hiring Negotiators Why Attitude and Resilience Trump Killer Instinct","68","The Myth of the ""Natural Negotiator""","36","The Three Core Attitudes of an Elite Negotiator","47","","","","","","","","","","87828","26579","26579","10.182","","981","170","5.771","62.996","Normal","8.665","2","1","","33","2","0","1.200","46","20","0","2","2","0","","","","","bf2ab689adfa5290277dd1d5651a65d1","0.030","Fri, 27 Feb 2026 05:42:06 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/hiring-negotiators-why-attitude-and-resilience-trump-killer-instinct","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/the-price-is-wrong-how-to-re-anchor-a-negotiation-after-a-bad-opening-offer","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Price Is Wrong How to Re Anchor a Negotiation After a Bad Opening Offer","96","868","An extreme opening offer is a psychological trap. Here's how to ignore their anchor and re-anchor the conversation to your reality. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","224","1358","","0","The Price Is Wrong How to Re Anchor a Negotiation After a Bad Opening Offer","75","The Price Is Wrong How to Re Anchor a Negotiation After a Bad Opening Offer","75","The Danger of a Direct Counter-Offer","36","The Re-Anchoring Playbook","25","","","","","","","","","","87686","26450","26450","10.132","","981","163","6.018","70.851","Fairly Easy","8.322","2","1","","33","2","0","1.200","46","20","0","2","2","0","","","","","5c6d39089250605cf85f31a46f8b9e72","0.334","Mon, 02 Mar 2026 17:47:23 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-price-is-wrong-how-to-re-anchor-a-negotiation-after-a-bad-opening-offer","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/harnessing-your-red-centre-the-elite-negotiators-secret-to-unshakeable-calm","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Harnessing Your Red Centre The Elite Negotiator_s Secret to Unshakeable Calm","97","887","Pressure makes you reactive and vulnerable. The Red Centre is the mental fortress for staying calm and in control during any negotiation. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","230","1405","","0","Harnessing Your Red Centre The Elite Negotiator_s Secret to Unshakeable Calm","76","Harnessing Your Red Centre The Elite Negotiator_s Secret to Unshakeable Calm","76","What is the Red Centre?","23","The Science of Composure","24","","","","","","","","","","88124","26850","26850","10.286","","1052","165","6.376","72.257","Fairly Easy","8.828","2","1","","33","2","0","1.200","48","22","0","2","2","0","","","","","4a74ee3605fa2e7e345fc569b9066887","0.033","Sun, 01 Mar 2026 19:34:41 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/harnessing-your-red-centre-the-elite-negotiators-secret-to-unshakeable-calm","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/the-boardroom-brawl-how-to-navigate-conflict-with-your-peers-and-superiors-f5637","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Boardroom Brawl How to Navigate Conflict with Your Peers and Superiors","95","870","Disagreeing with your boss is tricky. It requires a specific strategy of influence, preparation, and psychological skill. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","213","1255","","0","The Boardroom Brawl How to Navigate Conflict with Your Peers and Superiors","74","The Boardroom Brawl How to Navigate Conflict with Your Peers and Superiors","74","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","88194","26794","26794","10.264","","949","168","5.649","67.382","Normal","8.312","2","1","","33","2","0","1.200","52","25","0","2","2","0","","","","","faa583e754e494ac6b81a8fbed4629b1","0.295","Sun, 01 Mar 2026 22:25:46 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-boardroom-brawl-how-to-navigate-conflict-with-your-peers-and-superiors-f5637","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/the-high-cost-of-avoidance-why-peacekeeping-can-be-a-leaders-most-destructive-habit-b8c3a","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The High Cost of Avoidance Why Peacekeeping Can Be a Leaders Most Destructive Habit","104","968","Trying to keep the peace often makes things worse. Avoiding necessary conflict creates a toxic culture that guarantees bigger problems later. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","233","1420","","0","The High Cost of Avoidance Why Peacekeeping Can Be a Leaders Most Destructive Habit","83","The High Cost of Avoidance Why Peacekeeping Can Be a Leaders Most Destructive Habit","83","The Symptoms of a Conflict-Avoidant Culture","43","Why We Avoid Conflict And Why We Must Overcome It","49","","","","","","","","","","87451","26518","26518","10.159","","911","148","6.155","66.676","Normal","8.125","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","e20cf30c443e3a0d04e8515f60db6ada","0.333","Mon, 02 Mar 2026 14:22:18 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-high-cost-of-avoidance-why-peacekeeping-can-be-a-leaders-most-destructive-habit-b8c3a","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/the-crisis-within-a-crisis-managing-your-own-teams-infighting-during-a-major-project-39c4a","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Crisis Within a Crisis Managing Your Own Teams Infighting During a Major Project","105","942","The biggest threat in a crisis is often your own team's infighting. Here's how to manage the internal battle so you can win the external one. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","233","1398","","0","The Crisis Within a Crisis Managing Your Own Teams Infighting During a Major Project","84","The Crisis Within a Crisis Managing Your Own Teams Infighting During a Major Project","84","The Enemy Within: How to Manage Team Conflict When External Pressure is High","76","Why Pressure Cookers Explode","28","","","","","","","","","","87760","26642","26642","10.206","","867","153","5.667","62.913","Normal","7.915","2","1","","33","2","0","1.200","51","24","0","2","2","0","","","","","9484f33d8a7e22c2e73b685c14cb1aa0","0.025","Fri, 27 Feb 2026 04:58:01 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-crisis-within-a-crisis-managing-your-own-teams-infighting-during-a-major-project-39c4a","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/the-negotiators-legacy-moving-from-transactional-wins-to-transformational-partnerships","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Negotiator's Legacy Moving from Transactional Wins to Transformational Partnerships","108","987","A good deal lasts a day; a great partnership lasts a decade. Shift your focus from transactional wins to building transformational relationships. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","238","1441","","0","The Negotiator's Legacy Moving from Transactional Wins to Transformational Partnerships","87","The Negotiator's Legacy Moving from Transactional Wins to Transformational Partnerships","87","The Limits of a Transactional Mindset","37","The Transformational Approach: Co-Creating Value","48","","","","","","","","","","88142","26672","26672","10.218","","974","161","6.050","67.020","Normal","8.477","2","1","","33","2","0","1.200","50","24","0","2","2","0","","","","","cc4f387a4f0e70fb37fff82c3ed34ffc","0.309","Mon, 02 Mar 2026 14:20:29 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-negotiators-legacy-moving-from-transactional-wins-to-transformational-partnerships","2026-03-04 05:55:55"
"https://www.redcentreglobal.com/articles/intuition-vs-data-how-great-leaders-synthesize-gut-feeling-and-hard-evidence","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Intuition vs Data How Great Leaders Synthesize Gut Feeling and Hard Evidence","97","878","Intuition vs. Data: How Great Leaders Synthesise Gut Feeling and Hard Evidence A stylized image of a human brain, with one hemisphere glowing... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","232","1439","","0","Intuition vs Data How Great Leaders Synthesize Gut Feeling and Hard Evidence","76","Intuition vs. Data: How Great Leaders Synthesise Gut Feeling and Hard Evidence","78","Deconstructing the ""Gut Feeling""","32","The Danger of Unchecked Intuition","33","","","","","","","","","","88636","26958","26958","10.327","","1097","177","6.198","68.670","Normal","9.206","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","19fafc195e97d47775bbf718e346ac25","0.102","Sun, 01 Mar 2026 10:50:16 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/intuition-vs-data-how-great-leaders-synthesize-gut-feeling-and-hard-evidence","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/the-ripple-effect-how-a-leaders-emotional-state-dictates-team-performance","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Ripple Effect How a Leader's Emotional State Dictates Team Performance","95","875","A leader's emotional state is contagious. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","134","816","","0","The Ripple Effect How a Leader's Emotional State Dictates Team Performance","74","The Ripple Effect: How a Leader's Emotional State Dictates Team Performance","75","The Science of the Ripple Effect","32","Be the Thermostat, Not the Thermometer","38","","","","","","","","","","87482","26459","26459","10.136","","849","143","5.937","62.699","Normal","7.835","2","1","","33","2","0","1.200","53","25","0","2","2","0","","","","","62fc6ad04e6ed72439a88a875e97ee2f","0.260","Fri, 27 Feb 2026 08:40:20 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-ripple-effect-how-a-leaders-emotional-state-dictates-team-performance","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/red-teaming-your-big-decision-how-to-stress-test-your-strategy-before-its-too-late","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Red Teaming Your Big Decision How to Stress Test Your Strategy Before Its Too Late","103","930","Your strategy is brilliant. The financial models are sound, the market analysis is comprehensive, and your leadership team is fully aligned. | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","228","1374","","0","Red Teaming Your Big Decision How to Stress Test Your Strategy Before Its Too Late","82","Red Teaming Your Big Decision How to Stress Test Your Strategy Before Its Too Late","82","The Value of a Devil's Advocate","31","How to Build and Use a Red Team","31","","","","","","","","","","87975","26727","26727","10.239","","945","154","6.136","66.768","Normal","8.324","2","1","","33","2","0","1.200","51","24","0","2","2","0","","","","","a8ec2ce9ad1066d776f7ff32139416fe","0.293","Sun, 01 Mar 2026 22:25:44 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/red-teaming-your-big-decision-how-to-stress-test-your-strategy-before-its-too-late","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/it-sounds-like-the-power-of-emotional-labeling-in-a-difficult-conversation-9c5a7","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  It Sounds Like The Power of Emotional Labeling in a Difficult Conversation","95","836","A simple phrase can instantly lower the tension in a room. 'Emotional labeling' is a brain hack that makes people feel heard. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","217","1304","","0","It Sounds Like The Power of Emotional Labeling in a Difficult Conversation","74","It Sounds Like The Power of Emotional Labeling in a Difficult Conversation","74","The Neuroscience of ""Name It to Tame It""","40","Emotional Labelling in Action","29","","","","","","","","","","87043","26213","26213","10.042","","845","143","5.909","72.185","Fairly Easy","7.567","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","e8a43d259e61b9ddf485672f0ed5ead2","0.285","Sun, 01 Mar 2026 22:25:37 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/it-sounds-like-the-power-of-emotional-labeling-in-a-difficult-conversation-9c5a7","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/saying-no-without-saying-no-how-to-hold-your-ground-respectfully-0e75f","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Saying No Without Saying No How to Hold Your Ground Respectfully","85","778","The 'Positive No' is a way to protect your boundaries without burning bridges. Here's how to say no while still moving the conversation forward. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","236","1430","","0","Saying No Without Saying No How to Hold Your Ground Respectfully","64","Saying No Without Saying No How to Hold Your Ground Respectfully","64","The Art of the Positive No: How to Hold Your Ground Without Starting a War","74","Why a Blunt ""No"" Fails","22","","","","","","","","","","87843","26529","26529","10.163","","923","155","5.955","70.820","Fairly Easy","8.123","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","6ff9e2127a601854f8e1e07da79d120c","0.304","Sun, 01 Mar 2026 22:25:43 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/saying-no-without-saying-no-how-to-hold-your-ground-respectfully-0e75f","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/products/scott-walker-limited-edition-baseball-cap-navy-blue-with-white-logo","text/html; charset=utf-8","200","OK","Indexable","","C | Red Centre Global","21","189","","0","0","","0","Red Centre Global Limited Edition Baseball Cap [Navy blue with white logo]","74","","0","Explore Our Collection of Books","31","Red Centre Global Collection: Caps & Book Notes","47","","","","","","","","","","157347","29202","29202","11.187","","752","164","4.585","70.218","Fairly Easy","3.971","2","1","","16","5","0","2.990","52","25","0","6","4","0","","","","","49c45a015e13032d171cb53f77d7a76b","0.271","Sun, 01 Mar 2026 02:16:33 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/products/scott-walker-limited-edition-baseball-cap-navy-blue-with-white-logo","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/articles/hiring-for-attitude-why-screening-for-resilience-is-key-to-a-low-conflict-team","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Hiring for Attitude Why Screening for Resilience is Key to a Low Conflict Team","99","869","| Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","91","548","","0","Hiring for Attitude Why Screening for Resilience is Key to a Low Conflict Team","78","Hiring for Attitude Why Screening for Resilience is Key to a Low Conflict Team","78","Let's Transform How you Handle Critical Conversations.","54","","0","","","","","","","","","","86210","25864","25864","9.908","","759","141","5.383","64.495","Normal","7.162","2","1","","33","2","0","1.200","48","22","0","2","2","0","","","","","f327ff7ccfc670d5ba15d382a256e426","0.944","Tue, 03 Mar 2026 21:55:56 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/hiring-for-attitude-why-screening-for-resilience-is-key-to-a-low-conflict-team","2026-03-04 05:55:56"
"https://www.redcentreglobal.com/products/scott-walker-limited-edition-baseball-cap","text/html; charset=utf-8","200","OK","Indexable","","C | Red Centre Global","21","189","","0","0","","0","Scott Walker Limited Edition Baseball Cap [Black with white logo]","65","","0","Explore Our Collection of Books","31","Red Centre Global Collection: Caps & Book Notes","47","","","","","","","","","","157261","29160","29160","11.171","","746","164","4.549","69.875","Normal","3.954","2","1","","16","5","0","2.990","52","25","0","6","4","0","","","","","11fdf64edbd0b51b7561deb484d39bdb","0.108","Sat, 28 Feb 2026 21:44:53 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/products/scott-walker-limited-edition-baseball-cap","2026-03-04 05:55:57"
"https://www.redcentreglobal.com/products/scott-walker-limited-edition-journal","text/html; charset=utf-8","200","OK","Indexable","","C | Red Centre Global","21","189","","0","0","","0","Red Centre Global Limited Edition Journal [Black]","49","","0","Explore Our Collection of Books","31","Red Centre Global Collection: Caps & Book Notes","47","","","","","","","","","","155480","29125","29125","11.157","","748","164","4.561","69.198","Normal","4.024","2","1","","11","5","0","2.990","47","25","0","6","4","0","","","","","2b7dd0b74a72191db4b30a0ddb58cab2","0.035","Mon, 02 Mar 2026 14:15:02 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/products/scott-walker-limited-edition-journal","2026-03-04 05:55:57"
